score,review
2,"hhhhhh kenapa ya harus ada batasan waktu di stage nya, gw udah berharap bisa jadi kayak jinwo, malah di setiap stage dikasih batas waktu... Misal Gw lvl 15 pgn lawan bos lvl 35 bisa sih bisa tapi karna dibatesin waktu jadi malas, gak enjoy gamenya ... Jelek ini game gak kayak di anime, harusnya bisa tuh jinwo lvl 15 lawan bos lvl 35 kayak di anime sayang banget padahal udah berharap"
3,"Game ini bagus banget dan ramah f2p, tapi koneksi nya parah banget, dari game ini pertama kali rilis hingga sekarang selalu susah log in dan loading-loading terus didalam gamenya, ini sangat menggangu, dan juga setelah update terbaru ini game sangat laggy dan touchscreen nya tidak responsive, thanks"
4,"Gameplay, Grafik, Story semua sudah sangat bagus, tpi permasalahan bug screen loading sangat mengganggu, membuat malas dan jenuh untuk memainkannya"
1,"Ini game kenapa sih pas mau download data game nya selalu muncul (kapasitas yang dibutuhkan kurang hapus 5,455mb) gitu aja terus padahal udh di hapus beberapa game yang saya punya tapi selalu saja gak bisa,tolong ya jangan menipu dengan download mb game nya yang kecil🙏🏻"
1,"Tolong devoloper nya saya gak memakai bug sama sekali tapi saya di ban,ban nya gak ngotak lagi 1 tahun, tolong perbaiki lagi sistem nya biar bisa bedakan mamakai bug atau tidak kesengajaan"
1,"Sinyal bagus tapi game nya loading terus, lalu ada untuk penawaran/iklan setidaknya ada pilihan tidak tayangkan lagi. Itu sangat menggangu"
1,"Lawan musuhny tidak sebanding ,terus di waktu Waktunya juga tidak sebanding cuma 3 menit , Di ulang ulang terus perlawanannya ,tetap 3 menit tidak cukup Rugi bener kalo di teruskan kalo main Tiap bertarung di waktuuuu terus Coba dong gak usah di kasih waktu ,game apaan di kasih waktu 3 menit gitu Mending gak usah di kasih waktulah supaya si player puas bermainnya"
2,"Bug ketika loading, harus relogin untuk bisa memainkannya kembali. Semoga secepatnya di berikan patch untuk memperbaikinya"
4,"Sering muncul stuck loading tolong diperbaiki, sumpah banyak kali bug stuck loading nya updatenya dipercepat lah, ditambah kok bayangan ku gk bisa dipake lagi pas battle?"
1,"Saya masih tidak bisa mengakses game ini dari awal rilis untuk Mobile, toolng di perbaiki lagi karena saya selalu stuck di loading screen dan akan langsung keluar game, Tolong di perbaiki lagi."
3,"kendala yg paling menjengkelkan yaitu di connection nya, jaringan bagus tpi ga bisa login, kadang kalo buka chapter baru gambar gak muncul dan terpaksa harus login ulang"
2,"Buat yg mau download pikir2 dulu deh karna gw main 1 jam stuck disitu doang karna lama bngt loadingnya,pencet apa aj loading terus padahal sinyal ok kok buat main tower fantasy aj lancar jaya,ini game msh banyak bugnya sumpah buang2 kuota doang"
1,"tolong perbaiki lagi tentang sistem loading saat memasuki pertandingan sering terjadi tidak bisa memasuki pertandingan, tolong lebih di optimalkan lagi Netmarble"
1,Gamenya selalu stuck.. Di loading maupun di gameplay selalu saja stuck dan sangat tidak nyaman harus stuck terus menerus.
4,gw tau ni game bagus buat kedepannya lebih perhatikan device yg sedang kebawah soalnya udah rada frame parah kalo ga ada perkembangan saya berenti main 4bintang dulu kalo ada update bagus saya kasih 5bintang
4,"Saya suka gameplay nya cmn waktu habis ngelarin dungeon apa misi gate waktu loading screen nya mesti berhenti di tengah²tolong di perbaiki Dev-eloper🙏, endingnya nyesel gw download cmn abisin kuota aja padahal udh nyiapin rom 30gb"
5,"Untuk developer nya, di bagian loading sama ingame nya suka rada lagg saja sih. Tapi game nya bagus kok, semangat untuk mengembangkan ini game lebih lanjut."
1,Untuk permainan dalam cerita cukup lumayan asik cuma yg di sayangkan sering terjadi bug keluar game secara tiba tiba tolong untuk pihak develover diperbaiki bug nyA terima kasih
1,Game yang sangat bagus tapi TIDAK ADA DUKUNGAN DARI CUSTOMER SERVICE. sementara lagi dimainkan langsung muncul aktivitas abnormal. Di hubungi ke Customer service tapi tidak ada tanggapan. Malah status abnormal jadi tidak bisa masuk game lagi. P A R A H
4,Game dan alur cerita nya ok cuma bug nya itu yg buat meresahkan loading nya dan kadang masuk game nya ngeground biru mohon di perbaiki dan kenapa sekarang malah sering ngebug ya
1,Optimalin dong buat Players yg main di hp perhatianin juga player yg main di hp jgn di PC dong padahal device aku mendukung main genshin aja lancar masa main solo leveling tiba tiba patah patah tiba tiba fremdrob aneh game nya buat netmarbel tolong di perbaikin lagi game nya ya terima kasih
3,"Developer pls la bug nya ini lo perbaiki, tiap masuk loading, tiap buka toko loading, tiap buka event loading, mau main ga masuk masuk ke in game nya haduhh, gam bagus banyak bug"
5,bagus gamenya tapi terkadang ada bug yang membuat layar hitam bila kita nge-skip animasi.tolong diperbaiki.dan selebihnya udah bagus
3,"Game nya bagus dan seru tapi sayang banyak bug baru login kadang kadang layar gk bisa di picik atau layar dadakn hitam, tolong developer di perbaiki game bagus ini"
1,"Game nya udah bagus,tapi sayang nya sering banget macet di gambar, padahal udah 4G itu sinyal tapi tetep GK bisa aneh, pengurus nya gk becus mending di hapus aja game nya nyusahin orang"
3,"Bug loading dimana-mana buka mall loading, klaim hadiah harian loading, masuk dungeon loading lama bahkan sampai stuck. Dari awal rilis sampai sekarang masih ada gak niat dibenerin apa?"
1,"apaan baru selesai update langsung ngebug gamenya, looding screen gua jadi ga bisa gerak, pas diloby layarnya jadi hitam, gimana si developer nya"
3,"Asli bug nya makin parah, sampai timbul rasa malas login ke game nya,, tolong di perbaiki lah soalnya game nya seru,, di tggu perbaikan sistemnya"
5,Koneksi nya benerin dlu masa tiap claim sesuatu loading mulu mana lama lagi kisaran 20 detik an Kalau udha bener gw kasih bintnag 5 Makasih atas developer yang mendengarkan para player nya masalah koneksi sudah di atasi
1,1 update terus berGiga2 Byte 2 llevel sdh tinggi dan damage besar jg kalah dikarenakan waktu cuma 3 menit 3 darah monster terlalu banyak 4 semua dibeli menggunakan top up(uang asli). Aneh ini game
5,"Game udah bagus hanya saja sering nge freeze, nge bug , game berjalan lemot padahal beradah di kualitas atau resolusi paling rendah, kalau soal hp saya aman-aman aja"
5,"Game ini sangatlah menyenangkan dan sangat seru, saya pun sangat sering memainkan game solo leveling arise, tapi saran saya tambahkan beberapa shadow tambahan sprti ""Beru"" Dll itu saja terimakasih"
5,"Mantep min soal mslh berat game nya tergantung HP dan jaringan ya klau 2 2 nya suport ga ada bug sgla macem,dan untuk gratisan weapon dan hunter sngat puas apa lgi kita player gratisan ngandalin hoki🤭pkok nya mantep lah game nya"
4,"Game ini cukup berat di processor dimensity 6080, di game genre yg sama sudah mumpuni, tolong di optimalkan lagi Netmarble"
3,"Kenapa dah ni game makin kesini makin banyak bug nya, jaringanku bagus tapi sering loading trus gitu tolong lah diperbaiki gak enak soalnya main kalok loading terus"
5,"Gamenya baik tapi banyak bug dari loading screen, bug misi,bug hero banyak deh yg harus di perbaiki"
1,Padahal chipset gede. Kok ni game rasanya berat bnget banyak bug juga. Untuk update kedepannya tolong hilangkan bug bugnya
1,"Memory internal saya tinggal 12gb . Hp saya ram 8 gb tidak ada permainan yang berat"" tapi untuk instal game ini tidak cukup . Sebenarnya berapa kapasitas yang di perlukan untuk main game ini"
1,"Game rusak... Sering nge-hang, layar freeze, banyak bug... Abis banner Thomas Andre enak di Uninstall aja nih... Padahal di Poco F3 Genshin masih lancar..."
1,"Ada apa dengan game ini apa apa loading terus dalam pertarungan nya aja bisa loading Terus claim apapun loading Pokok nya loading di mana"" Apa ini Aduh dulu pernah loading nya cepat Tapi sekarang tambah lama banget loading loading di mana mana Tolong lah perbaiki terimakasih"
5,"Game nya seru, update nya selalu menarik, dan fokus leveling tanpa melihat karakter id lain, sesuai dengan game nya solo leveling"
3,"Yang paling tidak saya suka adalah loading nya yang lama banget,padahal sinyal bagus,grafik pun udah rendah.Tolong di perbaiki,saya suka game ini."
5,"Bagus Saran: Mendapatkan exp dipermudah, gak banyak pemain yang bisa top up untuk naik level, jadi tolong dipermudah."
1,"game nya bagus tapii benerin bug nya dong, menganggu bngt soalnya. Cuman itu aja sarannya, selebihnya bagus enua dari event, gameplay, dll."
3,"Pendapat Pribadi aja, loading masuk gamenya 3 kali dan itu lama bnget, apalgi pemuatan data, nungguny 1 menit... Jadi kadang gak mood buat mainnya"
2,"Gw udah nyoba berkali-kali buat nyoba mode Tahta Kehancuran, tapi kagak bisa-bisa, for close mulu, ini game makin hari makin berat ae dah"
3,"ini kenapa ya min kok loading nyh lama kalo ini bug atau ap tolong di benerin min soal nyh kalo gini malah bikin bosen, dah niat mau maen tapi loading lama tolong di benerin🙏🏼"
1,"Makin hari makin nyeselin ini game, udah sering ngestuck, gamenya jga ngg masuk akal, masa power beda 100an msh bisa kalah. Untung aja blm sempet top up. Mending top up nya digame sebelah lbh bermutu"
3,"Tolong pemain yg langsung di ban hanya karena masalh bug di game yg tiba-tiba muncul, tolong lebih teliti lagi jangan langsung di bam, tolong dikembalikan akunnya. ini tidak fair bagi pemain F2P seperti kami."
3,Gamenya seru banget grafiknya ok tapi ada satu masalah gamenya kayak berat gitu waktu main war tiba² kek ngelek² padahal ruang penyimpanan ku masih banyak
1,udah di update masih bug parah gimana developer nya yang kasih bintang 5 tolol dah tau gemas rusak makanya main tolol gemas banyak bug update malah makin parah bug nya besok buat jadi orang Janggan asal kasih bintang 5 ke gemas nya biar bintang 1 biar cepat developer nya perbaiki bug nya pakai akal kont0l
3,Benar benar game buruk saya sudah mencoba tiga kali login ulang dan tetap tidak bisa bermain di chapter 2 karna loading yang macet tolong di perbaiki secepatnya
1,"Gak bisa di gerakkin Stack di awal muncul karakternya Gak bisa di apa2in Tolong cepat di perbaiki Jangan di diamkan *NETMARBLE* Perusahaan game bergengsi, masa mengeluarkan game seperti ini"
2,"Game nya oke tapi masalah nya masih ada bug yang bikin saya kesal, laya hitam saat di loby dan sering terjadi stuck loading."
1,Banyak yang bilang stuck di loading eh pas download cobain sendiri ternyata iya wkwkw kalo belum siap di release sebaiknya nanti dulu aja kalo kek gini pasti banyak yang kasih bintang 1
1,"Banyak eror nya bikin malas main, mohon cepat diperbaiki agar peminat gk bosen eror eror terus. (Eror yang di maksud yaitu sering stack/berhenti di tempat)"
1,loading ke in game nya lama banget
3,"Setelah diupdate ga bisa login, tolong diperbaiki lagi"
5,"Bagus, cukup mudah dimainkan, cuma kalo main game ini HP cepet panas & berat, padahal pakai grafik rendah, dan banyak bug."
5,"Tolong bug ny di perbaiki lagi , seperti saya ingin login dan loading yang sangat lama padahal internet jg bagus👍 tolong dong developer Di chapter tertentu kok loading ny stuck yh"
1,"Sudah selesai update 1,7 GB , masuk lagi disuruh update kembali 🤬"
1,Setelah update Selalu error update patch Entah ada yang salah
2,"perbaiki lagi masih banyak bug nya,kadang stuck diloading saat mau mulai misi,dan kita mau gamau harus relog"
5,Banyak bug berhenti loading ketika mau masuk battle
3,Kalo bisa kurangin data pengunduhan nya ini terlalu besar
1,game udah 1/2 tahun. masih aja bug loading screennya dari dulu seperti tidak ada improve optimalisasi sistemnya dari pengembang game nya atau wajar saja karena melihat PUBLISHER nya 'NETMARBLE'. semua orang sudah tau cara mereka mengembangkan game nya
4,"untuk developer game solo leveling, ayolah optimal in lagi gamenya buat di mobile karna sering banget ngerasain yang namanya bug dan lain sebagainya, kalo soal urusan dari segi grafik dan cerita padahal sudah bagus banget tapi sayangnya masih ada aja beberapa masalah yang bikin males mainnya. Tolong di perbaiki semua masalahnya, terima kasih"
1,"Tolong banget buat Tim DEVELOPER SOLO LEVELING ARISE, buat memperbaiki bug yang sering terjadi (Khususnya di handphone) karena Bug loading stuck screen sungguh sangat meresahkan dan sangat mengganggu Mood dalam bermain, memang banyak yang mengakui bahwa game ini sungguh sangat luar biasa bhebat nya, dan mungkin karen"
1,"Gamenya perlu di optimalkan lagi biar bisa main di ram 4, sama masih banyak bug kayak black screen, loading lama, karakternya T pose. Pokoknya yang jadi inti masalah dari game ini adalah pengoptimalan nya, ngeleg banget gatau kenapa, jadi mengurani pengalaman bermain gitu."
1,"bintang satu dulu dah, ini game di hp ketang frame drop parah jir padahal cuma 8gb an, udah rata kiri 60fps sama aja kga ada bedanya, semoga kedepannya di perbaiki, kikir impact aja 30an gb rata kiri 60fps masih lancar aja kalo di mainkan lah ini 8gb, lag+patah""+tiba"" black screen+ngeframe"
5,"Game nya. Cukup bagus dari segi grafik mau pun story, cuma masalah nya saat abis melakukan misi story tiba tiba layar hp saya jadi hitam dan tidak bisa di apa apakan padahal ram hp saya 8 GB loh, mohon diperbaiki lagi untuk kedepannya yaa"
4,"gw udah main solev arise dari sebelum rilis global, waktu itu game nya baik baik aja tpi pas mau main lagi malah banyak bug kaya stuck di loading, text nya bug malah kadang karakternya nge glitch ga jelas, jdi hrus restart terus. pliss developer perbaikin bug nyaa ini game seru sih klo bug nya di fix"
3,Tolong di perbaiki untuk stuck di loading saat memasuki battle. Harus relog terus itu sangat membuang waktu
1,Dev ny acuh bngt..pdhl bnyak bngt yg udh komplen masalah bug layar hitam pas loading pdahl sura game ny ada.. In diem ajh dev ny.. Gua cape bulak balik log in.. Sorry gua uninstall ajh..
4,"Game ini sangat seru, cerita nya cukup mirip dengan manhwa nya dan pembawaan nya yang asik membuat cerita tersebut tidak membosankan. Namun, maaf jika saya hanya bisa memberikan bintang 4 karna masih ada kekurangan dalam game ini. Seperti loading yang tiba tiba berhenti dan tolong sekali untuk loading ke game nya di perbaiki karna bisa tiba tiba berhenti dan nge freezer. Ya.. Overall, game ini bagus namun masih memiliki kekurangan yang harus di perbaiki dan di kembangkan lagi."
1,"Pertama download banyak bug waktu tahun lalu saya mainin ni game, karna banyaknya bug jadi saya uninstall gamenya udah hampir 8 bulan saya stop main ni game trus saya install lagi ternyata bugnya gak di fix sama sekali, kecewa banget padahal gamenya bagus tapi banyak bug dan pihak dev nya gk fix bugnya alhasil saya uninstall lagi karna cape harus relog melulu buat mainin ni game"
1,Ini maksudnya gimana kapasitas tidak memadai padahal 2mb udah ku hapusin Sampek 4gb masih kurang
2,Untuk game sangat oke sangat di sayangkan banyak bug yang terjadi seperti loading screen yang stuck/berhenti jadinya harus relog terus menerus mohon dev segera perbaiki masalah nya karena sangat menganggu gameplay terimakasih.
2,"ni download mulu , jaringan stabil juga gabisa masuk , LOL GAME"
1,Ini kenapa Netmarble kok gua mau login ada tulisan jaringan terputus padahal sudah pake wifi atau data masih aja ada tulisan jaringan terputus terus
4,Sy harap di update terbarunya nanti untuk bisa co op untuk di story Level yg susah
5,"grafik ok, gameplay juga ok tapi satu yg bikin gua kesel bugnya itu loh kadang suka black screen di transisi loading, terus kadang suka stuck di loading but suara batte ada, aneh banget anjir hp gua poco f5 woy yakali masi gamasuk min spek ni game. Jadi plis lah dev cepet"" di fix ya bugnya gua mo jadi sjw nih😭"
1,"Sering error saat pertarungan, setelah di update"
4,Bug stuck loading tolong segera di perbaiki
1,Pas nonton windah Basudara ini game bagus sesuai dengan tipe game yang bisa dinikmati tapi sekalinya dicoba ngebug loading screen belum juga setiap chapter harus reload game padahal hp gw rog 3 emang grafiknya bagus tapi dengan loading seabad dan bug segudang mending di uninstall aja belum lagi masalah penyimpanan dll padahal gw cuman minta game RPG single player tapi kok susah bet dah entah masalahnya apalah beda dgn game dulu old is gold
5,"UTAMAKAN PERBAIKAN TERLEBIH DAHULU SEPERTI BUG LOAFING, BLACK SCREEN , STUVK LOBBY. KARNA GAME INI GA ADA EVENT AJA UDAH PALING BAGUS, CUMA PERBAIKANNYA TIDAK KUNJUNG DIPERBAIKI, SEMANGAT KERJANYA😘"
